name,ops,image_url,profile_link,community_member,youtube_link
Ron Howard,MF-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/QLxv56120vmdtg4ufFgneQ/VRGTCUMku1FVKJmql_i357sjblz9Pc2WeeZHCYE4zXYDlkOtzvJSvOxLRPs3T6toIeQ8FQmKjB4DFgujIJncLr0RyqaIAUlLvsO8EBeWNKIyMpL-8vcVLhsOQImabc_R7PBHRDFgaWubkVYY1PiywQ/nDvZn-Qy2UwNfdGOKZnzrHo3x20ZUaIIbmF28JaET10,http://app.subjectivepersonality.com/search/person?person=Ron Howard,0,https://www.youtube.com/results?search_query=Ron%20Howard%20interview
Amy Schmittauer Landino,MF-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/AXm3QQe0LEc547ah8Lt99g/xjneLQ6tQ8jjsBWOFqltUx_vlx9wQBgZQwmSunp1-C6hb7xta6KHnDoC22LaAhZLNm5mhLxolPBliw8cGoE1PM5GmBEo5FrOS2xGFDmMMC8mFUeWCmBFqpiH4bnuqUtchdIuGm2xLK5zGVghyxpIYA/iWxFgwvyHPyYonGpg9DuCLOnKtIVxE57aPCUR-0a8bY,http://app.subjectivepersonality.com/search/person?person=Amy Schmittauer Landino,0,https://www.youtube.com/results?search_query=Amy%20Schmittauer%20Landino%20interview
Dan Price,MF-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/0DoSqETRrNjnBMgXlhDAjA/-wN46eleXIHc5OTj2idQHR7PuSN3F17C4gs5Fckhyzt8XYCB1h6CcluVeN0SFKbrc7n77VVz66RRkkl7yy4-931UgX9RB2Pe0VEJJiNfyrJ9wTRs9F7Xp-dbifjH0QVCPWrv8IM3FvjgdmjriT6XvA/8N6I-_nl9IjZZq0lgK2NQI7Q1SfF3wuoEYZ28UNDEx8,http://app.subjectivepersonality.com/search/person?person=Dan Price,0,https://www.youtube.com/results?search_query=Dan%20Price%20interview
David Chang,MF-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/ENV8o_KePTmMd-ZU1T_cVw/NNt6_GgvvcUA2UODgolqu9C_ffw9yxrjMTTFxbr1yEvqfenbP4HH_p-pxaibV3rbnWke5wEbg6PD7l-foRW-UYVDMne9Vr3jXiAVox16CABH0hYWj8YbwxSC47-d-loBz4f0lT7clBPGCfnv-1Q13A/SrhIzMnw_nq3Cg_AUUC-xf10DcuHWFjLM4iJE3CDomI,http://app.subjectivepersonality.com/search/person?person=David Chang,0,https://www.youtube.com/results?search_query=David%20Chang%20interview
Shelby Buckalew,MF-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/4clCj9YjiSHspTNc2PvCag/HslCDf62nEDqaIVRG3DzXeFYVj8O_wyeee9WNRC28cGXNxJ2W6T5P4xsZOrl7Ip0pdAYwN7-JhJd2C9R-O5b51-ZyWtPRsno5XBFOL_KSDc8WoiOlLAgSTWlyfDFI8e1IvKDCyKHi_5I98ruoJ7uig/WuhuiinS5IXJLXUtnltn4GC5GXxLijQ5aOHGX68KoVo,http://app.subjectivepersonality.com/search/person?person=Shelby Buckalew,1,https://youtu.be/Na4pQ5PLgR4
Steven Furtick,MF-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/PTKZT16D-pUpdXjUczNolQ/DX_mxZOl_WqFRShjDyQ1F-MQ4D23A-yqouADbmCoRMSkt9uPNiolu1VlxVktSYv18lwtc1ieIlTScI-uGsgtYM71o-QmTEnKZMlmSwFBK3YjCy5lDRysB4RWenP-CunDZNAnbquOXK_6DydbW4_yxw/lne713w3NOhS4vl5iRKBOHvBe5PpexHpOgSc1OPwtF0,http://app.subjectivepersonality.com/search/person?person=Steven Furtick,0,https://www.youtube.com/results?search_query=Steven%20Furtick%20interview
Jennifer Aniston,FM-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/RT8-rU5X9hAkXK8x7U8veA/DG-wVm76rTRF8pza6Xba0za6xaKlNUrUn-MBGijOq0zSFWJqzgcEimdkBlMgC9CC2dTM9ihnPAt0DtRW6gkiyVl19AiBgzTYkRkH9EnhmMpzv37aypltqQi1W97OtH0J5bG6Xcw7MHZGM38PL-THow/_SrebfuPi7yVwcWLfXv4-flvAJNKBUaeCBlFhFLSoiM,http://app.subjectivepersonality.com/search/person?person=Jennifer Aniston,0,https://www.youtube.com/results?search_query=Jennifer%20Aniston%20interview
Austin Brown,FM-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/H6nCfZW3Y9FsDWfRKSMLcA/svYCrfd3NUbqx9ugp77LOnh5pETCNNVeZy6sjDybWYL_2-AswJhAnfRJanO_P7o8zZ2ZVWJRn-tpK9vEqLbMVMO2zyYiyTsDgYRFEnQsGSF_mBP0p_xTfYZsRufDOxBHp6WfvTIiVtqPi6QRs5UJ8Q/CW0bBJLzHrJ1JyWwmG83I65heMll0lufEhkKvcn0L0M,http://app.subjectivepersonality.com/search/person?person=Austin Brown,0,https://www.youtube.com/results?search_query=Austin%20Brown%20interview
Kinobody,FM-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/eKnr-2Es7AeHz5KhzqoHaQ/Uoy87OdmjFFP_q3chhEXBRmffqYH2XHx6KX9rOt-p1HHmuuKEG6Mbn2EnWUVEu3bB71YgkJpp7GrYTRO8lk_3KV-NdJ3s9f86JuDNEbJzPm3r3U7Zeg4HniFfPD1n_UYRfD5TP5W-6gzejbjb_OdJw/rbia3tmKaQQ6P84MgBT4f1nfWg8ich8kUayDIL2vWrE,http://app.subjectivepersonality.com/search/person?person=Kinobody,0,https://www.youtube.com/results?search_query=Kinobody%20interview
Lipgloss Leslie,FM-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/Y2Zg88DMrpGWecOqc8Yx7A/1g0Qq8LZIj8mbgrG-aIdqfG86TTvY5uJyZQ1S17r2r_ZKD1EvfTn7HrrpHf7_xJF63ZctTYkstKRyFi2TE9ADEy3KGbhvF_lOrWuJbw-_YP8JrWnkJIwYkqdtlYRpxpKShmhJIiPtOxxpFFT8UmcRg/79iJhC4ejGKzySKObyW_CDNnGCcCoQfQKBOrW5V0MH4,http://app.subjectivepersonality.com/search/person?person=Lipgloss Leslie,0,https://www.youtube.com/results?search_query=Lipgloss%20Leslie%20interview
D'Artagnon F,FF-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/HbrjtiEPBMaRj3BL0RGAVw/VglPIk4Nd2GcRBTJD0zv5ATRrjJ4qTlkaUoeWDy9mQgCafRZfEx6ON4iXSoqcJAjdF3HQt3IBOEIcHU6u83Diy8uto8nrkqHxr_16V3dHP389G1ofbc44DdK7Z3SVlm_bEPw9RB16GvXyakAbFVpHQ/Ez_ytoHzlMDT_jb8YbbCziMwWkXzOSXlhMLfpMn7drs,http://app.subjectivepersonality.com/search/person?person=D'Artagnon F,1,
Dono,FF-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/HnItw8SNT4S_I7tD8M55qA/O9M7bEYfmxIjztaaJHMZLIRDhTYgF9rC9yBta3sqsidmx1sMxDqYwNidW9BKn9c2yJ78daPPPbwfyzIFFq1pZ8a7-P1OJ7NB75o_xyCcjEFlIgHe-Ti2BB69KArGIWM1jLH701vJATI72Q8W-7ql4g/F49cPvI7N4f_8XvODOqbjvEWtNJb5DNsf6VnR0vKNDQ,http://app.subjectivepersonality.com/search/person?person=Dono,1,https://youtu.be/JTAJzcXNe7g
Maisie Williams,FF-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/ngT-w78nxfr1crPHtoHyfw/BgxxzX-0OQGsinILA9ZB-VmX99Lfy3MrWLPVidpjzwowcbwm-yQIwE-RbFX5AXP4MU9WmhY5H_JxFqOI6QIwoxGCwLGrtupwQZkyhNtMvI4SgMV-93LIyUTGJhORRwsTeVoOhNsdqE3L0A_uMty1NA/HB5hiUWpo7njNKg707M2UhPHw5cCDqpiSIJDOMXTgyI,http://app.subjectivepersonality.com/search/person?person=Maisie Williams,0,https://www.youtube.com/results?search_query=Maisie%20Williams%20interview
Travis,FF-Fi/Se-CP/B(S),https://v5.airtableusercontent.com/v2/23/23/1700596800000/nV5B-MpzFiO78U_HUIlaXA/LrwpHjSpdooYoBFuFM9TqzBSV5Yaq4URmY-rXqlW1a020amlKl-bs8iZl99YeRY5H3vbcDM6aHwKGzbr25Bza7-sGU4INaqdxXDzAsAfLpdA7Dim7OIOyS_uhrdXO1nn8bV0zXteKqbNEBkCV_l6iA/M7Pkx9FMM8zNdOT9G1nX96Tl3vOAKzWup4uig761YkY,http://app.subjectivepersonality.com/search/person?person=Travis,1,https://www.youtube.com/watch?v=lHGH9fXfMS0
Billy Ray Cyrus,xx-Fi/Ni-Sx/x(x),https://v5.airtableusercontent.com/v2/23/23/1700596800000/2QQtNHoyj6UAwu0OH3MIbw/InxLWn7zrR8_7-Omi7IsGHKd-8PDZpWGaMpZLj5xMQgNejOMY_qcBDJnpLbDyBZYRErX3T0b7aPsLKIkLqTezlQ-q3AKAeLqLPipb5HtkBIvtn8w7iDY8qPsyZasQbVm_IFGckNV-VK3RL2tbm0jjQ/zKwHPIsgQz6VEb-KaHteUfXqJJqgefsev9woaRL_QO8,http://app.subjectivepersonality.com/search/person?person=Billy Ray Cyrus,0,https://www.youtube.com/results?search_query=Billy%20Ray%20Cyrus%20interview
Liev Schreiber,MF-Fi/Ni-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/GEIlgNQJz95HiCtieokWEw/MFGuiXbV_avtumvA6vBLGr_QALEFIAYgGu5d4BP69ttuoFYtJxypIXyn3CehrJG0jhSBAhzd-6GZ2ZKL6nE67KFGHYd-S89ZrTfJcJWFNuIpPvZx5IYsZmEiYnQeDUEguVnZ5uRekOsbJ3YzMtx4jg/WE_k6Dts9HkDT8UtprBQTYDR2YrIuMuRs89Pq23cQcU,http://app.subjectivepersonality.com/search/person?person=Liev Schreiber,0,https://www.youtube.com/results?search_query=Liev%20Schreiber%20interview
Lil Wayne,MF-Fi/Ni-SC/P(B) [1],https://v5.airtableusercontent.com/v2/23/23/1700596800000/cKn6lUTtv8u_ujHwmJEssQ/0gmFBLeN4fbHLhA87I9ftwb5kI7Bqeoje4B59MxBI04-wfm1mrzZUb34GxDP58Vg1410qz-J34vWG0RTLyHM8ntboPYrQBswI5hm4Xsx7EZaHGqJyQBsDjOI8txwDzH2mzVHjqUOVZqQIuUs5BP7wg/qX0ASFSd5dlIt9FyFTBnri4CZjB7OzRpQO-pcMzO6hQ,http://app.subjectivepersonality.com/search/person?person=Lil Wayne,0,https://www.youtube.com/results?search_query=Lil%20Wayne%20interview
Wim Hof,FM-Fi/Ni-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/F2JBdRTHMkAKlNwzfZvC7w/SU17mq_sLHRXY0SgfgvPk0Y4P9ifQbaMgRS_jn1V2GYsP2s1NEncmO6ptTnwpfaFtY9JrgMXm_KwN-6GuNNq8gTsEfaHQ0ALwoUzDGM3jsjILHXxUJHc-tFTzkbLAazNdM_Kfy9ZdgCDj9wcO2Zakg/MUcwYnLzcMxPuigATadhkPhVbaDYgIxpze7R-imc3vI,http://app.subjectivepersonality.com/search/person?person=Wim Hof,0,https://www.youtube.com/results?search_query=Wim%20Hof%20interview
Danielle Mansutti,FF-Fi/Ni-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/nfbPncISslM5fT1HCw_t8Q/inSnReXaXQ5edasNUbj34FGekdd94MoR210LbcGHGaRdIo960FR0-sVOcaUF3XZZdFJP5TONzW6RZCRZJw0c0fbjHdJzPNsqv0iNY6WpC3yCtufWgO1pEAKK9BeKK9WwrA_c4vq6oMcCpTfOtVwILw/vvMt1_lz2BGtCCJfL0diUQ2jPxAHCT5qYDayhdKIIwU,http://app.subjectivepersonality.com/search/person?person=Danielle Mansutti,0,https://www.youtube.com/results?search_query=Danielle%20Mansutti%20interview
Ken Honda,FF-Fi/Ni-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/VqbRiyZUV2NB_xGmGMTcNA/ZszM06KMM5gWUTqtm_jXJmwhhDokr9NHNoZeN55t2FTv54IBqTePTYOnkdNVQ__q1-UfsNnM7zCBFTDgw4WI6sIp-GBY7lLLx0AUay9WKAf7ZHf-khFC70ijc7WFln0mkxgLloDce0sqCbO7LzDFaQ/soUfKOQdWfixqGS2rPvwyL8Rno-cgtAtxbH9uDQsFzE,http://app.subjectivepersonality.com/search/person?person=Ken Honda,0,https://www.youtube.com/results?search_query=Ken%20Honda%20interview
Sol Eriksen,FF-Fi/Ni-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/ugdXMpYaXN-UeDVInnFEWg/6lWESq8JpGzhxXevptXGgdp3YVga4PVByEyzkQfokpJvAavO8hpBYsKbWeHcRFYiyKAEw5RFgANsppkvRY3uny50QYSGkrtew06ILwCg0FWYKrNGmiWH3diCDHH0P-ahoNPteGWJVsDWnLbjlP74Lw/Xb0LTuOynHiCtAMJ1bpJ687893MaP2IZ_wVGedwYE8o,http://app.subjectivepersonality.com/search/person?person=Sol Eriksen,1,https://youtu.be/BlQa5Bo7EBo
Charles Benson,MF-Fi/Ni-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/z-3BxcYRJuOWxroRgSnudQ/zrM4WYkq-5PJqJwJjnGRSs_NOROrqYTV9oU34sXzlzaIlRd6PV2inVZ3cyLWf0pRWBZGMumJ8URI_75JxepJkT_m5UzIhD214GBW6YO4gYoJ232GsMm2tbWmRmbrwUrKytyoBI06QbiI_Rt56yTUGg/uu1Jj6h-ZzVTRHsyUzUD9u_uk-4QKp2G4UiykQ5Wrls,http://app.subjectivepersonality.com/search/person?person=Charles Benson,1,https://www.youtube.com/watch?v=JDBthixN1UA
Julien McLaren,MF-Fi/Ni-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/KgcVyL3At5Gn7mQb3Q45yg/H36GrM2ePnpnZS1e1LKLsoVDa2PTWV2cjTdK_6ea1_E7J4rnpfJivNMUAhKB3pkRpQvgl2HZ0Wjtpt3GbrXQCDLuBfpvqRJkASx9L6U9IRx7ao3kbW_Iv-01zDyRVPSXzd3JNgAuNFJANa9xGYtK0g/Fk9QL3zum2NWciGWnlhPKMFJ86DY5LC4f1VVeeetwqU,http://app.subjectivepersonality.com/search/person?person=Julien McLaren,1,https://www.youtube.com/watch?v=9tZKd29eV_Y
Matthew Broderick,FF-Fi/Ni-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/iUCOXxiVI1NexOuYOd_Y9g/InNqOvuvmQ5a1EqZ6xp-nPkIQ8MQKLsaNiYK9cZlf7qcSzr_Ip-KWglsx0OVJJlqle5ZOYe_3UwxTe_E_nYZwIYu9-txCw6lVoWtBaqupvd_6iYS_0IAT1G4UKyCrHyXHV0UO4Pr9PUPJGUcp9OjFg/hx_V_P_epljfAjJZ1u8tH0P4k92en9z88HqZZvFzrsE,http://app.subjectivepersonality.com/search/person?person=Matthew Broderick,0,https://www.youtube.com/results?search_query=Matthew%20Broderick%20interview
Michael Jackson,MM-Fi/Ni-SB/P(C) [1],https://v5.airtableusercontent.com/v2/23/23/1700596800000/4nv7pmZQkdxxZHV2VOrUVA/GhmeZINW9UaTNFybN8ZNYBTjuHO4CSHw3GR4_zr5ZYCoyn006hEom359V_WG0jUjOnDJeye57aw97pnjoSGYBTPQyfSb5l-EByQzb0mKWXnxqG3YYzmXdcyNOmYUWZw8NF_ABJFlchxmiIetHGaHIw/qtSFH7SDV5VgA3zOdhnt_1Fv6LwG7JbZgx3h2MACMB4,http://app.subjectivepersonality.com/search/person?person=Michael Jackson,0,https://www.youtube.com/results?search_query=Michael%20Jackson%20interview
Sylvester Stallone,MM-Fi/Ni-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/q0UOfo3upC3nq-vCGJW2Fw/zUtK2iG_3usxiEr-5Q1Yzn3dWM1RWXcldaFBEnFIhy7jAhVOZCfyYVxi1ZwV183o8Tar-J91SD8P7x3ioe3bp0eZPlKcxRCXbdTMwI1PDHLTo1IeXGb4v_tSRaEA1FfTHjF1oiOel7WjJpP33uxemA/PzYcTMqXeie5JD7j8aciQzuXNxRc9WzZPc2dPE8iygc,http://app.subjectivepersonality.com/search/person?person=Sylvester Stallone,0,https://www.youtube.com/results?search_query=Sylvester%20Stallone%20interview
Alistair Overeem,MF-Fi/Ni-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/zz2FTiVgDgLuxyNFvrIrdw/RjOOlb7ZcZSUjmiZzvtV7-7UhqfZ2wRok2wCEFECy5NYRH0pnoWW11SHrbgWAQXRLaCnvxHEwZqVFbd9YRcbgx0U5xzUIAMD3vsltHNsTqaKi1K1DfFVr67ahYuRWwbPtAPtVTCYX-jCX9q7N3eicw/aw9zOYFueDTxMlYIoAxz0qNoIK4x3f31ekSqNJ0y4dc,http://app.subjectivepersonality.com/search/person?person=Alistair Overeem,0,https://www.youtube.com/results?search_query=Alistair%20Overeem%20interview
Andrew Escobar,MF-Fi/Ni-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/Ot7NppTwAUZ6iwCuG1UMAQ/UIVBGv7b6QRAErtpJB5AnOUxwMIuD210UjMkcAKaFoFoJFFWhAMpkNaKHjC09uq2CnIlayC2ghpCT0Pw3XpkItYa8tkEt-jWGzr5GCu5f_2NV4JfjcNln41AU0E7Jzdj6uUFOOVqHdmGxECgUnGcmg/TGBbP-ZcE1Llu6r__1Ez9Ut7SGMzjhrl0_GnJyQ6SQA,http://app.subjectivepersonality.com/search/person?person=Andrew Escobar,1,
Alex Ikonn,MF-Fi/Ni-SB/C(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/ZgxdIs2jmjzsAsPOVFPMyw/MTWnc3tlT-Wcvi-WChL4YwR89gxCLWpsIB3UrUfFGafSpP_CdE33w3DY9f0RlXkM9QUw8Vz2NDYXpfdA09fV6cApqbfuzEZoJvANlP5C4PgkSsu1xXKbO2epySEL6sfxzZyUmJq0BWtpjfBp387MZw/YFVkZiBWMKhTxngwajWluueuSWonyJ_zaA5wD_zpIhs,http://app.subjectivepersonality.com/search/person?person=Alex Ikonn,0,https://www.youtube.com/results?search_query=Alex%20Ikonn%20interview
Matt LeBlanc,FF-Fi/Ni-SB/C(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/81S595O3c-5hBg5NKZJMpg/WRVWPFsCI1xWJscXgyFBNmtgduiAVPDscD_Xibhz0CSD_3bSTsd3p8sLhYuJXGPgy8vJ_30Wi5J4nVCN00oVFfy6H-LHGdFVk6kWgicfkjOlfgaXoOa7OsCiu0cQQ_NizhgGDdIeMKsdfehc4T2QJA/CyP12KGt5UuTnd0DFfbpX1BVhS2WcGOMzCjw1mM4xC8,http://app.subjectivepersonality.com/search/person?person=Matt LeBlanc,0,https://www.youtube.com/results?search_query=Matt%20LeBlanc%20interview
Evan S,FF-Fi/Ni-SB/C(P) [3],https://v5.airtableusercontent.com/v2/23/23/1700596800000/_0yw_0a-GhC2dQdcrXl9dA/RJ9kqX-5zjaeAl_0NGfNllvF4V5_e7TKonx7LuZAEZFKuHqLpkjMY2Dskjtm4tva5fFLPB4LWNEnGpid_HkkhoJH5V1fS0TvF22aPBfgd9HQ6VnMG_FXqjWEJwRMIY79u5eYo6bH7PVp33vQ7Snn6w/pjd3A_gjW6gw2u5eleNBxAtTXthiS5mT0I2DZ0BJuQs,http://app.subjectivepersonality.com/search/person?person=Evan S,1,https://youtu.be/IVDbi7qA_zg
Joaquin Phoenix,MM-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/woqOUoaBDG-GH-A_dNs5XA/7N4w7w_Wyd4Ug2RpxRq8sHKN_uwIs32KJEUMidVTKz7Uu9mxzMhTN_SjapTjDwf0sSGFPEU32ABUrdQ1kIxfK80RoliiOfAmaIY2IVuNpDCu36L0oXvur-6DtLLwILkZSXViHC7ePpiodej7GHRvKg/55-f72qDCMBTa3Kgsm_k8v1GS0s2BafoGmfxDjma0Yk,http://app.subjectivepersonality.com/search/person?person=Joaquin Phoenix,0,https://www.youtube.com/results?search_query=Joaquin%20Phoenix%20interview
Aubrey Plaza,MM-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/Qd8Eh1rjKMlYV85W0GLsHw/nENtkoxv2lyCc66XXl8GfrbAFtDEBScAgO4OfAIpglabXXkQJR5OE8Jfnmulg_99brbP5XsMa76L2tiuQR2e3athep8cUMd9e3lDGTylqCcYXfBPHXmWA9z2JWz0bG72bgO3KdHhosGIcULJPVg-kQ/5EVfWgq5vyyBb2zcDnyYjCDsLU9v40Ufig9ips8UN5E,http://app.subjectivepersonality.com/search/person?person=Aubrey Plaza,0,https://www.youtube.com/results?search_query=Aubrey%20Plaza%20interview
Caroline W,MM-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/azb2S690HeIaeXPaQ4b63w/M092t6V0b6CmodoVIfQINEWyW-XHZPZE9aQWmkO_3Z7_vgBZmXf5myv1_ECV_Zjlyy-YLg6ilhZihdv32kpH7UG54ZM9_aKUIRpdvHh7GGOAppd8NJ7x_XaToqrBhDPeBuNMMeiPkN_upQ0movU_iw/C5yvSeUgk6ADjc_sjaIjaJX_oR8_Axl8SwAjD-l_G4Q,http://app.subjectivepersonality.com/search/person?person=Caroline W,1,https://youtu.be/PYhRyyYSaxI
Billy Corgan,MF-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/UIfByjO7RVJr4J8Fo89nxQ/w76AZ6cUj5aGyJcFhPhkVGvkMxtRUhWL9Iv-V4hucq-fGapYKMBawZQ22GSCHpK4fpAYiXyV_icXf0wEWUUkumwjWG7p7IZ3WgKOfSHmxn1SHiLLJhw87tHbQ6sAjlvIZ5Ot78gu3DM44bfmbegUew/bJLVO9CGSy4eIFLfLjSvRbDUZ1S_m6_4TCy0wCh97BQ,http://app.subjectivepersonality.com/search/person?person=Billy Corgan,0,https://www.youtube.com/results?search_query=Billy%20Corgan%20interview
Yao Ming,MF-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/N0OVJD1sOTVScJWqh00Q6g/lXQbZL1BJNIiJ1hEd7QYCiTrZrCuxJXtWY9a93wv57Ei0lahkz_nAS_zwlfMtMczLlKs_qaXQMuCoJomgyktfXO6WV-kLv7qatnl_dtbiAehNCNJU7vbz76mL9i2C8OIQyPM85I0hH-jM038yxk0Ig/en3bQyVqDzdN3M3LmvZuMnseqT-s1J0LT0sHF-gveSc,http://app.subjectivepersonality.com/search/person?person=Yao Ming,0,https://www.youtube.com/results?search_query=Yao%20Ming%20interview
David Bowie,FM-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/lqPsuperYM3w8XeoADRtew/1FehrBYAZN5BLPSlvzWd1M2qMLSrqptxzL6NtFl6N3hvzXED82BHkpW8nIpRAdxd9wBRnuzcF2BO3KSRurcdQdJBAlgKWpxdi1Rpj3MYVByzDEuqmyEo7VPRX8AhjgHBFOGe0illgix0K4dYjlB_TA/V9UCIPeXqcN9HDx6_YUOdD37I8Z6IeEbniwLk5ztsQM,http://app.subjectivepersonality.com/search/person?person=David Bowie,0,https://www.youtube.com/results?search_query=David%20Bowie%20interview
JK Rowling,FM-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/es48bpiuPNO24Dv-fSazsw/wjTKhHxnNHbQJ9EMk_BVDOe1h-CtbcWIh1MHANvX-PCBm6c4p917gOVuEkzaEg3QvXx8Sx2KvyiffX1Y0GmnGQ3gZy5xRhpbOnlPocg0zbDQ_Nkmb2yZYc2T8JKXXmvOZ8Bc28fQyBYWIMdx5mNAcQ/ZuyJEnL1v7AHXGoHV9kLrK5UBrMslDhGCCHYIlgDyBs,http://app.subjectivepersonality.com/search/person?person=JK Rowling,0,https://www.youtube.com/results?search_query=JK%20Rowling%20interview
Nicole Kidman,FF-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/-_sda0StEQP1ADH36rUnVg/bWUNxF8CklIEatB71YVa7g8zsDLTOips0BRJqqeYp_EtLoeNCmu2MRCp1KWJQib44MilQzfhUpn91vHgqZa-my8RTTJpIttU-Td3n6kDq9lr-b53d1MvJxZHRREsJWsoYA6FF-2qeoIrNLjN1tOwpA/9kfvEJm2OmvTxsyIxArt7yJcr_CW26XLVfhvXNObzLA,http://app.subjectivepersonality.com/search/person?person=Nicole Kidman,0,https://www.youtube.com/results?search_query=Nicole%20Kidman%20interview
Emma Watson,FF-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/BDOoVAVlm9swC9O4NsFejg/HwQU1NRbQ0FNILGe9wlRGZ3CFn1bEMFHOlF6NGmiJDdIwH2zk2SdXN0B6Tr1iYLkKukuegkcP56ArB9KDkVcp6-lQdjGLP47tPR0UoSqB4bvEGaVlqErAAmPI_JQvrR9OfMHevu2yI0npCWn1j3qeQ/olJTY6OLUGd12BHTME5L0Zj4UCE6cV_Hc0mcQHKeGAk,http://app.subjectivepersonality.com/search/person?person=Emma Watson,0,https://www.youtube.com/results?search_query=Emma%20Watson%20interview
Alexander McQueen,FF-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/k4djnSxYk_4F-3CMg0UoyA/QrJXG19Hmm8ADcj7otVhTOlxHhGCkRAW5ppayHKnxC0MfIkuvb54sIMzliubB3B_RuN0RwKgfw1qg48ZYtXf27mIgf7-1M3N9WxYWxdWi-Xl_FDEVpYTKPFpE_sB_U0V-Y7jXNPMrBM4IovhLwlUjQ/In8tfJUSfCY2i7tkFeUp2AGwDg4S6aM475vko3gjcq8,http://app.subjectivepersonality.com/search/person?person=Alexander McQueen,0,https://www.youtube.com/results?search_query=Alexander%20McQueen%20interview
Natalie,FF-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/ArBlzbLZSUy-fugKUR1hfg/qgeBJx2ec_4TTpISpprmVuiQ9b4SMB6cre6n8GskqV9FR8E4H53YThEQEXDbpBKraH5IPwWPzg544i8TOJajeTlh8GPYjlVov9k7P8-k0yO3WrSpd-QNG-CwEmEDyIF_37ayRF9CV7A9xhsioIlbgQ/O1OY8cIWjEEEkGISlNjABmr0sNWNgh4n-8IqTKNswrg,http://app.subjectivepersonality.com/search/person?person=Natalie,1,
Florence Welch,FF-Fi/Ne-CS/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/sHxBgAreYWRN65oeNDAIEg/QuB9h1BdEHN_s5zbQBWarW6IboMJLY7k-Zg-fxUS2o1LCG9p0_Lx7S_T-7x0IYif9tz2Xcvwjff1r-lUcOCrQR_J5xwhkssGcyGXqkfwpoqkYPdfdMxEyEQwQxpPvHuweoBEg8sDA5LAzN5BrHORUg/SeasTUS1Q9G5nd4ZrTVzxNFt3JYh3Z4rMyMdnt_kKQI,http://app.subjectivepersonality.com/search/person?person=Florence Welch,0,https://www.youtube.com/results?search_query=Florence%20Welch%20interview
